"id","text","topic"
"672118929603588097","RT @fromerod: El gobierno del PP a un paso de agotar el fondo de reserva de las pensiones. #El20Decido  #PPNuncaMas   https://t.co/Ap7Aj8U3…","2"
"677959519230689280","RT @Cazatalentos: Rivera cambia su discurso en el ultimo momento para que no digan que no lo dijo... ahora quiere que gobierne el PP #VotaP…","1"
"676186043515871232","Peligroso que caigan esos dos y suba Podemos. Aunque finalmente ese será el orden. PP, PSOE, CD's y Podemos. https://t.co/dzeWBC8GdO
TWEET CITADO: El PP se consolida en primera posición y caen PSOE y Ciudadanos - Vía @el_pais https://t.co/8WdMagtzC8","1"
"674902907360321536","RT @almudenanegro: El machismo insultante de Pablo Iglesias contra Soraya que nadie critica https://t.co/me4bsdKZ7G","9"
"676484856231129088","RT @EvaMusicPoet: @el_pais @sanchezcastejon @PPopular Por la bajeza y mezquindad de algunos PePeros. Perfiles oficiales del PP siguiéndolo …","9"
"671814293881425920","#DiaMundialSida El PP recorta derechos! https://t.co/OEnVYsjh9I
TWEET CITADO: El gobierno del PP ha recortado el presupuesto contra el sida en un 70% https://t.co/rKNtYAd4j5 #DiaMundialSida","2"
"670214746629644288","RT @PSOE: Si soy presidente del Gobierno España no mirará para otro lado con lo que está ocurriendo en #Venezuela @sanchezcastejon  #UnProy…","2"
"674703585175801856","Por aquí alguien ha confundido a @pablocasado_  con @Albert_Rivera. La gente está muy out, pero es verdad que dan el mismo rollo ¿no? #elDBT","9"
"665294941027979264","@Pablo_Iglesias_  igual deberías preocuparte más por esto. Asqueroso y repugnante!!!! #PrayForParis  https://t.co/JZ7AMb64YM
TWEET CITADO: Ahora lo más importante es evitar que los mismos intolerantes de siempre criminalicen al #islam. Apoyando al mundo árabe #PODEMOS","2"
"674498796429123584","RT @ahorapodemos: ""Creo que es muy claro que algo se ha instalado después del debate de ayer, que hay remontada"" @Pablo_Iglesias_ #PabloPre…","9"
"668596964146180096","RT @CiudadanosCs: .@Albert_Rivera ""No estoy dispuesto a volver a los bandos. Vamos a reconciliar a  los españoles"" #ObjetivoRivera https://…","1"
"670293144563523584","@_infoLibre Será sentido d responsabilidad d @PSOE @odonelorza2011 pero PP logró objetivo nos queda cara d gilipollas y siguen haciendo daño","1"
"678183637075013632","El PSOE nunca respeto la jornada de reflexión no lo iba a hacer ahora  https://t.co/NViMZVCU2k
TWEET CITADO: Sánchez lanza un vídeo electoral durante la jornada de reflexión https://t.co/hj3uJJu1oO https://t.co/uCWFBFCIpr","9"
"669074131112079360","Que ahora dice @ahorapodemos q el referéndum vinculante son los padres. Cuántas veces más van a cambiar de opinión antes de las generales?","2"
"673957662342701056","Rajoy calentando motores para el debate. #7DElDebateDecisivo https://t.co/i34Vh0orJy","9"
"661804010899394560","RT @fraviven: @Almeria_Cs @miguelcazorlag @elburgosV @Mabel_H_Orlandi @DAVIDBONILLO5  imposible es solo una opinion!! Grande C's!! https://…
TWEET CITADO POR EL RETWEETEADO: @FranHervias @CiudadanosCs Un proyecto d @Albert_Rivera q ha llevado la ilusión a la gente dándoles ganas de participar en él votando el 20D","9"
"664894274388033536","RT @Belen_Larios: Hola @sanchezcastejon Te paso esta foto, la metes en tu portafolios y mìrala antes de salir a cada mitin.Lo haras? https:…","9"
"678880580377952256","@viclucese Victor, te entiendo perfectamente, en mis círculos el PP no beneficia a nadie, pero también tengo gente a la cual no perjudica.","1"
"676677531957874688","RT @iunida: .@agarzon: “No hay que olvidar cómo la policía entró en la sede del PP en Génova… Esa misma que pagaron en negro"" #AlbertoGarzó…","2"
"679242994386640897","RT @FiloPolitics: El PP llama inestabilidad a la pluralidad.
No sé si es odio a la democracia, nostalgia del franquismo o rabia por perder …","1"
"670951013231251456","RT @quiquepeinado: Hala, que luego no os pille de sorpresa https://t.co/Ynuq4LpIUI
TWEET CITADO POR EL RETWEETEADO: El PSOE privatizará empresas públicas para reducir ""la mayor carga posible"" de deuda https://t.co/vsBMUuG8vy https://t.co/UGnplFwfl7","2"
"664144244991516672","RT @gerardotc: La señora del PP no quería gritar ""Arriba España"", sino ""vivan los países modernos y abiertos del Siglo XXI"". Ha sido sólo u…","1"
"679353050985836548","quien quiere una pp?","11"
"676079465508810752","Imaxes do Mitín #PSOE en Baños de Molgas onte pola tarde https://t.co/LFVpVdxcNs","11"
"671581648610271232","RT @CsValdemoro: .@Albert_Rivera: ""Los españoles somos afortunados porque tenemos en la mano el voto para cambiar España"". #ELPAISDebate #C…","1"
"676672440815263744","Han dicho que el PP aunque sean unos ladrones, dan estabilidad 

¿¿¿???","2"
"678339913201373184","RT @estela_goiko: En la comida de fin de año de Bezana #Socialistas @VCasal @Pablo_Zuloaga #PSOE https://t.co/zLXtWKj9Xi","9"
"675948847047311360","RT @AlfonsoRojoPD: Eduardo Madina (PSOE) y Pablo Iglesias (PODEMOS): Dios los cría y el proetarra los junta    https://t.co/oWbH1B8C0m http…","2"
"677504283684806656","@crodriguez1965 mira mi tercer tuit de la serie https://t.co/QxZSqYpqVw
TWEET CITADO: Pero esto significa que el domingo Rajoy puede volver a padecer su enfado de mayo -""C's no dio la talla""- y repetirse lo del Ayto. Madrid.","1"
"666948147013361664","RT @CalatravaAbogad: Gracias a .@Albert_Rivera  y a @CiudadanosCs por la confianza depositada en mi. Es un honor integrar la candidatura al…","9"
"679079754603954177","RT @fermont1965: Hombre para encontrar ladrones no hay que ir a Venezuela, en Castellón creo que abundan y son todos del PP https://t.co/2D…
TWEET CITADO POR EL RETWEETEADO: @fermont1965 tu eres mas de monedero chavez y maduro eso si que es gente buena ehhh lastima que Venezuela haya perdido a esa gentuza ladrona","2"
"679380555218161664","RT @PSOE: No nos han apoyado más de 5 millones de personas para que facilitemos la investidura de Rajoy. NO lo haremos @AHernandoVera #Pact…","1"
"679420257023492097","RT @lonezgz: Ciudadanos pidiendo al resto que se abstengan para dejar gobernar al PP. Ahí tenéis el cambio.","1"
"677852817755922432","Albert Rivera por fin, después de 2 años, se quita la máscara. Felicidades. https://t.co/wELSNQbSFo","1"
"674313355964846080","RT @manubenas: Un concejal de Ciudadanos borra su cuenta de Twitter tras difundirse tuits elogiosos con Primo de Rivera https://t.co/CT2G0o…","2"
"675308743308009473","RT @elpais_opinion: Un nuevo modelo productivo, reforma fiscal y de la Constitución. Es parte del Plan Para España de @sanchezcastejon http…","2"
"676549444951785472","RT @hugomabarca: Cada vez que Rajoy dice ""soy un político honrado"" recomiendo ver la película @BdeBarcenas. Sobres, Mariano, muchos sobres.…","2"
"673726586777001985","Ciudadanos del DF dicen ‘No’ al Corredor Chapultepec: Con una mínima participación de votantes, el rechazo al ... https://t.co/mj6IMYBg4m","11"
"677576603862478852","RT @subversivos_: ""El PP ha reducido la población activa.Si hay menos gente trabajando no se garantizan las pensiones"" #EsElMomento20D http…","2"
"671445608440438784","RT @pachonboc: Estaba esperando el ""eso no me lo dices en la calle"". #ELPAISDebate  https://t.co/W1w2GZgUy0
TWEET CITADO POR EL RETWEETEADO: Ese ""cómo"" de Iglesias ha sido como de club a las 4:30am.
- ¿Cómo? ¿Que Monedero qué?
- Lo que has oído.
- ¿Dilo otra vez?
- Lo que oyes.","10"
"676410119119380480","@PSIFORMACOM @africa_lorente @PSOE @MarinaDLuna Vaya… La pataleta de los consentidos… Que sorpresa.","11"
"674362884395245568","RT @delmoralo: La portada de mañana de La Razón es la conclusión que saqué yo ayer del debate. @Sorayapp cumplió👌. https://t.co/1SUsizFkHK","9"
"672682652454006784","RT @trespies3: .@Zurine3 ¿Como era eso, @PPopular ?Ah, sí, ""España en serio""...y tres veces más caro, que es dinero público https://t.co/6z…","2"
"676355085828530176","RT @CsTorredonjimen: @malonsocs quiere que las propuestas de @CiudadanosCs lleguen a Jaén y a toda Andalucía https://t.co/zpMcx9sVXC","9"
"671684030736257024","RT @ahorapodemos: ""Hemos de hacer leyes de segunda oportunidad para PYMES y autónomos"" @Pablo_Iglesias_ #ELPAISDebate https://t.co/gJ7Gv4EW…","2"
"670970288843202561","RT @CiutadansBCN: .@GirautaOficial:""La solución a la partitocracia de España será el primer gobierno de @Albert_Rivera"" #SolucionesCs https…","1"
"673569613364502528","RT @DaniiMartinn: @Albert_Rivera frente a la mentira verdad, frente a la venganza justicia, frente al miedo ilusión. Frente a Rajoy, Rivera…","1"
"666630536421613568","RT @Schuma78: Vídeo de Pablo iglesias en 2003: ""La paz se construye sobre los resultados de la guerra"" https://t.co/D9VGJI1IH6 https://t.co…","1"
"676007008617787392","El Alcalde de #Almansa, Francisco Nuñez(PP), ha amenazado con echarnos de la Plaza de Santa Maria y ha enviado a la Policia Local @vox_es","9"
"674986367785558017","RT @jcmata233: El concepto que #Ciudadanos tiene sobre lo que ellos llaman ""violencia doméstica"".@MartaRiveraCruz no tuvo un lapsus https:/…
TWEET CITADO POR EL RETWEETEADO: Albert Rivera, el líder que no amaba a las mujeres https://t.co/MV8mqGkqRc por @AAvendanyo","2"
"661699183997513728","@PabloSolAg @Maximosro ¿Por qué dices que el HT es de Podemos cuando no lo es? Puestos a inventar, yo digo que son del PSOE, mismo!","1"
"673923209876676609","RT @MariaCorinaYA: Mi reconocimiento a los ciudadanos q durante meses se prepararon para defender los votos d todos los venezolanos! #Heroe…","2"
"674548933150900224","Pedro Sánchez dice que Podemos y C's han renunciado a ganar al PP y por eso se centran 'en dañar' al PSOE https://t.co/dttFamFxIJ","1"
"664425577840058368","RT @ctxt_es: Lo que está haciendo @marianorajoy con CAT --desde hace meses-- es usar la institución que preside con fines electorales. #ver…","2"
"672786047617646592","RT @JorgeMoruno: PODEMOS: 2 millones: campaña financiada por la gente.
PSOE: 9 millones: debe + de 64 millones a los bancos
C's: 4 millones…","9"
"666852982638686208","Occidente está como sus ciudadanos han consentido a sus gobernantes. Ni más ni menos!!","2"
"666556509288071169","@DavidJimenezU @MasVeinticuatro claro y para solucionarlo pactais con el PP no? :)","1"
"662371627410198528","#Noticias Economía.- El PSOE dice que España crece por ""factores externos favorables"" y que la CE ""confirma qu...  https://t.co/Db0uAg92yZ","2"
"664097172741312512","RT @mis2centavos: Nunca más militantes del poder. Ciudadanos comprometidos, críticos, exigentes. Así se logra una República. Con votar no a…","2"
"665871052355084288","RT @HistoriaDiceQue: Frida Kahlo y Diego Rivera, miembros del Sindicato de Pintores y Escultores, marchan el 01/05/29. http://t.co/TuqGJLwt…","11"
"672181971448176640","Lo importante muchas veces no es hablar sino escuchar
Asi se enteraria que #JusticiaImporta  https://t.co/Qw8N8IGfoQ
TWEET CITADO: Me gustaría poder hablar con cada uno de los 46 millones de españoles. Espero que #BertinyRajoy sirva para que me conozcan más @marianorajoy","9"
"670546451555028992","Compara a Pablo Motos con @Pablo_Iglesias_ y con @Albert_Rivera en el @El_Hormiguero. Si, es la misma persona... https://t.co/PH3xRU5nc6","9"
"674308563955810308","Qué haría @CiudadanosCs ante una coalición PSOE-PODEMOS? Abstenerse y dejarles gobernar o apoyar al @PPopular. #estabilidadvscaos","1"
"673281667830849536","RT @PPopular: ¿Qué gastos superfluos ha reducido este Gobierno? @MarianoRajoy #L6NcalleRajoy https://t.co/a6fmdhWt2C","2"
"678929561032224768","RT @Elaguijon_: Conviene recordar a Pablo Iglesias que el 85% de los españoles con derecho a voto ha decidido NO votar a Podemos. https://t…","1"
"675683664999669760","RT @JhonLocke1: Los gobiernos de #Podemos reducen la deuda en Cádiz, Madrid y Barcelona @Evapm13 @ahorapodemos #DandoEjemploPodemos https:/…
TWEET CITADO POR EL RETWEETEADO: Anda! Se reduce la deuda donde gobiernan ""extremistas inexpertos"" y crece con los ""expertos gestores económicos""?🤔 https://t.co/K5ovM5lqKV","2"
"679310053510356992","@Guantini @eldiarioAnd Si el PSOE vota no a Rajoy y no propone alternativa de gobierno, hay elecciones sí o sí... en mayo...","1"
"676528262777057280","RT @Sr_Rembrandt: Rajoy ha mejorado tanto España que las pateras llegan a nuestras costas llenas de noruegos, holandeses y suizos. #CaraACa…","2"
"667675760698724352","RT @radiocable: EL PAIS informó hoy de que Rajoy ofrecía a Francia relevarles en Mali. 
Se produce secuestro en Mali. 
Gobierno desmiente a…","2"
"662535385080332289","RT @okdiariocom: El 18% de los votantes del PP en 2011 votaría a Ciudadanos el 20D https://t.co/5hb9BrH3Xf","1"
"674741345207099392","RT @PSOE: Nada de lo que diga el PP sobre corrupción es creíble porque Rajoy tenía que haber dimitido hace tiempo. @AHernandoVera #elDBT","2"
"673521934756274177","Ciudadanos participan hoy en consulta sobre Corredor Chapultec: Notimex A partir de las 9:00 y hasta las 17:00... https://t.co/jWmD2t5vqc","11"
"670596244893470720","RT @Broocevelt: - *Menciono la palabra ""vestigial""*
+ ""Vestigial?""
- Restos de algo que estuvo pero que ya no sirven
+ ¡Ah! Como el PP

Mi …","1"
"678268537148940288","@jsprieto30 @elconfidencial sabes cómo es alguna prensa. De cualquier forma no creo q @sanchezcastejon sea el malo de esta película","9"
"671048900627800065","Y ahora a quien me creo a la monja o a rajoy que dice q es falso q en españa los niños pasen hambre... #loscomprometidos","2"
"662195353240920064","RT @SiPeroNo1: No se enteran: el soberanismo catalán no ha crecido por su desidia, sino porque Rajoy lleva trabajando activamente para ello…","2"
"671664418594422785","RT @JCcaballeroM: Quién contrate un indefinido no pagará Seguridad Social durante 4 años #Empleo #EspañaEnSerio #20D @marianorajoy https://…","2"
"675403735275847680","RT @i_roman: Desaparecen 849 millones para formación de parados que el Gobierno transfirió a la Junta #PSOE https://t.co/5wMNxHpToP vía @li…","2"
"678859160604295168","#UnAplausoMuyFuerte para los 700 votantes del partido Familia y vida. No sabían que existía el PP. 
#SiSePuedeLaCafetera","1"
"679429536870723584","Rajoy y Sánchez se reunirán este miércoles en el Palacio de la Moncloa https://t.co/OX3TBWLYpC","1"
"666687750289154048","RT Jamoncitos: La afición secreta de Kiko Rivera es pisar avisperos descalzo. https://t.co/zX2y0EzJ8o","11"
"678840781461934080","RT @SiPeroNo1: Los que mandan en el PSOE están más cerca del PP que de Podemos y preferirán que Rajoy gobierne. De nuevo el PSOE contra sus…","1"
"675448843488518144","RT @SiPeroNo1: Rajoy no tiene la culpa de que 6 millones de españoles estén en paro porque no saben emigrar, ni poner un bar, ni suicidarse","2"
"673303618871775232","@claramrt @currusquita @diegoatletico94 Otra vez!! Desde que C's esta en Andalucía no hay imputados haciendo política, y eso en 5 meses","2"
"678727366655541248","Igual que los de acá, son expertos en crear una verdad paralela, vendedores de humo...  https://t.co/QYeahtN08K
TWEET CITADO: ÚLTIMA HORA [Al 99,5%] https://t.co/e7iYxH51cq #ELPAÍS20D
#PartidoPopular 123 
#PSOE 90 
#Podemos 69 
#Ciudadanos 40 https://t.co/TNkdqJ1KQl","1"
"675430161429438464","RT @anfrase: Para Sánchez el envoltorio es más importante que el contenido, será pq el PSOE sólo tiene ya de socialista la apariencia ?","1"
"666032892108238848","RT @subversivos_: #NoALaGuerra @Albert_Rivera Ya tenéis vuestra guerra. Francia ya esta atacando Siria...Enhorabuena lo conseguisteis https…","2"
"676545662268387328","RT @josecdiez: Rajoy 4 veces ha dicho que ZP destruyo 3,5 mill de empleos

Desde 2004 a 2011 se crearon 1 millón de empleos

Desde 2011  20…","2"
"674709208407875584","RT @JesusSanchez__: El PP dice que la corrupción en su partido son ""casos aislados"". Vamos a refrescar la memoria. #De2015MeLlevo TODO! htt…","2"
"669136957474230272","#empleo #IT Programador Microstrategy-Proyecto AA.PP - Madrid https://t.co/EFXbjQdFkH","11"
"673980264637472769","RT @Sorayapp: Cómo se nota, señores, que no estaban ustedes aquí hace cuatro años. Hablar es fácil gobernar es lo difícil #7DElDebateDecisi…","1"
"673956777973653504","RT @rosamariaartal: Joaquín Estefanía: la presencia de Soraya en lugar de Rajoy es una anormalidad democrática. #7DElDebateDecisivo  en la …","9"
"671476904235520000","RT @PSOE: Creo en una España unida en la diversidad. El #PSOE ha sido siempre el mejor garante de la unidad de España @sanchezcastejon #ELP…","2"
"674876992936914944","Aristegui....
De la Serna.....
Cobro de comisiones.....
Luego vas el 20D y votas al PP!","2"
"673459352741761024","RT @LaTiendaRep: No somos súbditos, sino ciudadanos libres 
Proceso Constituyente POR LA III REPUBLICA! #YoVoy6D
#DiaDeLaConstitucion https…","2"
